"date","game","users","new_revenue","revenue_past_month","sum_all_time_before","status","ltv","lifetime","language","age"
2022-09-01 00:00:00.000 +0300,game 3,ICBVvRc9TR+qF7IoBfEWsQ==,153.7,162.7,162.7,Retained,729.7,1,uk,18
2022-10-01 00:00:00.000 +0300,game 3,ICBVvRc9TR+qF7IoBfEWsQ==,296.0,153.7,316.4,Retained,729.7,2,uk,18
2022-11-01 00:00:00.000 +0200,game 3,ICBVvRc9TR+qF7IoBfEWsQ==,117.3,296.0,612.4,Retained,729.7,3,uk,18
2022-12-01 00:00:00.000 +0200,game 3,ICBVvRc9TR+qF7IoBfEWsQ==,0,117.3,729.7,Сhurned,729.7,4,uk,18
2022-05-01 00:00:00.000 +0300,game 3,IdKyooyTjAbvCA7p+ujKCw==,563.0,0,0.0,New,1773.1,0,uk,19
2022-06-01 00:00:00.000 +0300,game 3,IdKyooyTjAbvCA7p+ujKCw==,378.2,563.0,563.0,Retained,1773.1,1,uk,19
2022-07-01 00:00:00.000 +0300,game 3,IdKyooyTjAbvCA7p+ujKCw==,309.7,378.2,941.2,Retained,1773.1,2,uk,19
2022-08-01 00:00:00.000 +0300,game 3,IdKyooyTjAbvCA7p+ujKCw==,198.9,309.7,1250.9,Retained,1773.1,3,uk,19
2022-09-01 00:00:00.000 +0300,game 3,IdKyooyTjAbvCA7p+ujKCw==,152.6,198.9,1449.8,Retained,1773.1,4,uk,19
2022-10-01 00:00:00.000 +0300,game 3,IdKyooyTjAbvCA7p+ujKCw==,0,152.6,1602.4,Сhurned,1773.1,5,uk,19
2022-12-01 00:00:00.000 +0200,game 3,IdKyooyTjAbvCA7p+ujKCw==,170.7,0,1602.4,Reactivated,1773.1,7,uk,19
2022-03-01 00:00:00.000 +0200,game 3,iFFApiXZ2wPdS666BLpKZw==,98.5,0,0.0,New,910.4,0,uk,18
2022-04-01 00:00:00.000 +0300,game 3,iFFApiXZ2wPdS666BLpKZw==,183.0,98.5,98.5,Retained,910.4,1,uk,18
2022-05-01 00:00:00.000 +0300,game 3,iFFApiXZ2wPdS666BLpKZw==,0,183.0,281.5,Сhurned,910.4,2,uk,18
2022-06-01 00:00:00.000 +0300,game 3,iFFApiXZ2wPdS666BLpKZw==,127.9,0,281.5,Reactivated,910.4,3,uk,18
2022-07-01 00:00:00.000 +0300,game 3,iFFApiXZ2wPdS666BLpKZw==,178.9,127.9,409.4,Retained,910.4,4,uk,18
2022-08-01 00:00:00.000 +0300,game 3,iFFApiXZ2wPdS666BLpKZw==,67.5,178.9,588.3,Retained,910.4,5,uk,18
2022-09-01 00:00:00.000 +0300,game 3,iFFApiXZ2wPdS666BLpKZw==,197.8,67.5,655.8,Retained,910.4,6,uk,18
2022-10-01 00:00:00.000 +0300,game 3,iFFApiXZ2wPdS666BLpKZw==,56.8,197.8,853.6,Retained,910.4,7,uk,18
2022-11-01 00:00:00.000 +0200,game 3,iFFApiXZ2wPdS666BLpKZw==,0,56.8,910.4,Сhurned,910.4,8,uk,18
2022-04-01 00:00:00.000 +0300,game 3,iFnn4bfYgNs8OS5MCcLjeA==,67.4,0,0.0,New,529.7,0,uk,28
2022-05-01 00:00:00.000 +0300,game 3,iFnn4bfYgNs8OS5MCcLjeA==,0,67.4,67.4,Сhurned,529.7,1,uk,28
2022-07-01 00:00:00.000 +0300,game 3,iFnn4bfYgNs8OS5MCcLjeA==,78.4,0,67.4,Reactivated,529.7,3,uk,28
2022-08-01 00:00:00.000 +0300,game 3,iFnn4bfYgNs8OS5MCcLjeA==,0,78.4,145.8,Сhurned,529.7,4,uk,28
2022-09-01 00:00:00.000 +0300,game 3,iFnn4bfYgNs8OS5MCcLjeA==,102.4,0,145.8,Reactivated,529.7,5,uk,28
2022-10-01 00:00:00.000 +0300,game 3,iFnn4bfYgNs8OS5MCcLjeA==,226.5,102.4,248.2,Retained,529.7,6,uk,28
2022-11-01 00:00:00.000 +0200,game 3,iFnn4bfYgNs8OS5MCcLjeA==,55.0,226.5,474.7,Retained,529.7,7,uk,28
2022-12-01 00:00:00.000 +0200,game 3,iFnn4bfYgNs8OS5MCcLjeA==,0,55.0,529.7,Сhurned,529.7,8,uk,28
2022-11-01 00:00:00.000 +0200,game 3,iG1GfeiUaaoT1pZksh8QKw==,50.1,0,0.0,New,50.1,0,uk,39
2022-12-01 00:00:00.000 +0200,game 3,iG1GfeiUaaoT1pZksh8QKw==,0,50.1,50.1,Сhurned,50.1,1,uk,39
2022-07-01 00:00:00.000 +0300,game 3,iIytnKqiHLJVVoC/S4HgPQ==,45.9,0,0.0,New,45.9,0,ru,24
2022-08-01 00:00:00.000 +0300,game 3,iIytnKqiHLJVVoC/S4HgPQ==,0,45.9,45.9,Сhurned,45.9,1,ru,24
2022-06-01 00:00:00.000 +0300,game 3,ildaqkizLaFesmkjCvlzmQ==,200.0,0,0.0,New,704.5,0,uk,24
2022-07-01 00:00:00.000 +0300,game 3,ildaqkizLaFesmkjCvlzmQ==,62.6,200.0,200.0,Retained,704.5,1,uk,24
2022-08-01 00:00:00.000 +0300,game 3,ildaqkizLaFesmkjCvlzmQ==,213.5,62.6,262.6,Retained,704.5,2,uk,24
2022-09-01 00:00:00.000 +0300,game 3,ildaqkizLaFesmkjCvlzmQ==,184.0,213.5,476.1,Retained,704.5,3,uk,24
2022-10-01 00:00:00.000 +0300,game 3,ildaqkizLaFesmkjCvlzmQ==,0,184.0,660.1,Сhurned,704.5,4,uk,24
2022-11-01 00:00:00.000 +0200,game 3,ildaqkizLaFesmkjCvlzmQ==,44.4,0,660.1,Reactivated,704.5,5,uk,24
2022-12-01 00:00:00.000 +0200,game 3,ildaqkizLaFesmkjCvlzmQ==,0,44.4,704.5,Сhurned,704.5,6,uk,24
2022-04-01 00:00:00.000 +0300,game 3,ilnMSoPJHAYMegDX02XG+w==,198.1,0,0.0,New,435.9,0,uk,25
2022-05-01 00:00:00.000 +0300,game 3,ilnMSoPJHAYMegDX02XG+w==,237.8,198.1,198.1,Retained,435.9,1,uk,25
2022-06-01 00:00:00.000 +0300,game 3,ilnMSoPJHAYMegDX02XG+w==,0,237.8,435.9,Сhurned,435.9,2,uk,25
2022-11-01 00:00:00.000 +0200,game 1,IS/yKhM20myJT0Ua+1Rk1w==,112.0,0,0.0,New,112.0,0,uk,26
2022-12-01 00:00:00.000 +0200,game 1,IS/yKhM20myJT0Ua+1Rk1w==,0,112.0,112.0,Сhurned,112.0,1,uk,26
2022-12-01 00:00:00.000 +0200,game 3,iw2tiT4Ar7pk2PlF0Jd6Yw==,286.0,0,0.0,New,286.0,0,ru,25
2022-03-01 00:00:00.000 +0200,game 3,J6WNl39fdxaY8ZtvV8wNkw==,59.2,0,0.0,New,371.8,0,uk,18
2022-04-01 00:00:00.000 +0300,game 3,J6WNl39fdxaY8ZtvV8wNkw==,67.5,59.2,59.2,Retained,371.8,1,uk,18
2022-05-01 00:00:00.000 +0300,game 3,J6WNl39fdxaY8ZtvV8wNkw==,91.6,67.5,126.7,Retained,371.8,2,uk,18
2022-06-01 00:00:00.000 +0300,game 3,J6WNl39fdxaY8ZtvV8wNkw==,153.5,91.6,218.3,Retained,371.8,3,uk,18
2022-07-01 00:00:00.000 +0300,game 3,J6WNl39fdxaY8ZtvV8wNkw==,0,153.5,371.8,Сhurned,371.8,4,uk,18
2022-06-01 00:00:00.000 +0300,game 3,JBV4ilPNTtWevrqq146kyg==,60.1,0,0.0,New,186.9,0,uk,43
2022-07-01 00:00:00.000 +0300,game 3,JBV4ilPNTtWevrqq146kyg==,126.8,60.1,60.1,Retained,186.9,1,uk,43
2022-08-01 00:00:00.000 +0300,game 3,JBV4ilPNTtWevrqq146kyg==,0,126.8,186.9,Сhurned,186.9,2,uk,43
2022-05-01 00:00:00.000 +0300,game 3,jKSOgyMP0Yzld1pVpvyYrg==,55.2,0,0.0,New,197.9,0,uk,36
2022-06-01 00:00:00.000 +0300,game 3,jKSOgyMP0Yzld1pVpvyYrg==,0,55.2,55.2,Сhurned,197.9,1,uk,36
2022-08-01 00:00:00.000 +0300,game 3,jKSOgyMP0Yzld1pVpvyYrg==,96.5,0,55.2,Reactivated,197.9,3,uk,36
2022-09-01 00:00:00.000 +0300,game 3,jKSOgyMP0Yzld1pVpvyYrg==,0,96.5,151.7,Сhurned,197.9,4,uk,36
2022-11-01 00:00:00.000 +0200,game 3,jKSOgyMP0Yzld1pVpvyYrg==,46.2,0,151.7,Reactivated,197.9,6,uk,36
2022-12-01 00:00:00.000 +0200,game 3,jKSOgyMP0Yzld1pVpvyYrg==,0,46.2,197.9,Сhurned,197.9,7,uk,36
2022-12-01 00:00:00.000 +0200,game 3,jM8s8LsWXTBSKnIgg7UVjQ==,46.2,0,0.0,New,46.2,0,uk,30
2022-03-01 00:00:00.000 +0200,game 3,Jp0hnV9XOJGVV5jpFhlqgQ==,449.7,0,0.0,New,1548.3,0,uk,25
2022-04-01 00:00:00.000 +0300,game 3,Jp0hnV9XOJGVV5jpFhlqgQ==,205.9,449.7,449.7,Retained,1548.3,1,uk,25
2022-05-01 00:00:00.000 +0300,game 3,Jp0hnV9XOJGVV5jpFhlqgQ==,66.2,205.9,655.6,Retained,1548.3,2,uk,25
2022-06-01 00:00:00.000 +0300,game 3,Jp0hnV9XOJGVV5jpFhlqgQ==,232.4,66.2,721.8,Retained,1548.3,3,uk,25
2022-07-01 00:00:00.000 +0300,game 3,Jp0hnV9XOJGVV5jpFhlqgQ==,0,232.4,954.2,Сhurned,1548.3,4,uk,25
2022-08-01 00:00:00.000 +0300,game 3,Jp0hnV9XOJGVV5jpFhlqgQ==,205.7,0,954.2,Reactivated,1548.3,5,uk,25
2022-09-01 00:00:00.000 +0300,game 3,Jp0hnV9XOJGVV5jpFhlqgQ==,0,205.7,1159.9,Сhurned,1548.3,6,uk,25
2022-10-01 00:00:00.000 +0300,game 3,Jp0hnV9XOJGVV5jpFhlqgQ==,171.9,0,1159.9,Reactivated,1548.3,7,uk,25
2022-11-01 00:00:00.000 +0200,game 3,Jp0hnV9XOJGVV5jpFhlqgQ==,216.5,171.9,1331.8,Retained,1548.3,8,uk,25
2022-12-01 00:00:00.000 +0200,game 3,Jp0hnV9XOJGVV5jpFhlqgQ==,0,216.5,1548.3,Сhurned,1548.3,9,uk,25
2022-09-01 00:00:00.000 +0300,game 3,jQW6YmVUlZdePPY7F9NgMg==,44.4,0,0.0,New,408.2,0,uk,30
2022-10-01 00:00:00.000 +0300,game 3,jQW6YmVUlZdePPY7F9NgMg==,150.0,44.4,44.4,Retained,408.2,1,uk,30
2022-11-01 00:00:00.000 +0200,game 3,jQW6YmVUlZdePPY7F9NgMg==,213.8,150.0,194.4,Retained,408.2,2,uk,30
2022-12-01 00:00:00.000 +0200,game 3,jQW6YmVUlZdePPY7F9NgMg==,0,213.8,408.2,Сhurned,408.2,3,uk,30
2022-07-01 00:00:00.000 +0300,game 3,juwM8fLyplCQTgKTP8dJgQ==,56.7,0,0.0,New,553.5,0,ru,34
2022-08-01 00:00:00.000 +0300,game 3,juwM8fLyplCQTgKTP8dJgQ==,50.1,56.7,56.7,Retained,553.5,1,ru,34
2022-09-01 00:00:00.000 +0300,game 3,juwM8fLyplCQTgKTP8dJgQ==,182.9,50.1,106.8,Retained,553.5,2,ru,34
2022-10-01 00:00:00.000 +0300,game 3,juwM8fLyplCQTgKTP8dJgQ==,203.5,182.9,289.7,Retained,553.5,3,ru,34
2022-11-01 00:00:00.000 +0200,game 3,juwM8fLyplCQTgKTP8dJgQ==,60.3,203.5,493.2,Retained,553.5,4,ru,34
2022-12-01 00:00:00.000 +0200,game 3,juwM8fLyplCQTgKTP8dJgQ==,0,60.3,553.5,Сhurned,553.5,5,ru,34
2022-03-01 00:00:00.000 +0200,game 3,jVhb69DTRT5TSWYEiUrlbg==,64.0,0,0.0,New,1625.0,0,uk,20
2022-04-01 00:00:00.000 +0300,game 3,jVhb69DTRT5TSWYEiUrlbg==,214.3,64.0,64.0,Retained,1625.0,1,uk,20
2022-05-01 00:00:00.000 +0300,game 3,jVhb69DTRT5TSWYEiUrlbg==,199.0,214.3,278.3,Retained,1625.0,2,uk,20
2022-06-01 00:00:00.000 +0300,game 3,jVhb69DTRT5TSWYEiUrlbg==,243.7,199.0,477.3,Retained,1625.0,3,uk,20
2022-07-01 00:00:00.000 +0300,game 3,jVhb69DTRT5TSWYEiUrlbg==,132.8,243.7,721.0,Retained,1625.0,4,uk,20
2022-08-01 00:00:00.000 +0300,game 3,jVhb69DTRT5TSWYEiUrlbg==,88.3,132.8,853.8,Retained,1625.0,5,uk,20
2022-09-01 00:00:00.000 +0300,game 3,jVhb69DTRT5TSWYEiUrlbg==,155.4,88.3,942.1,Retained,1625.0,6,uk,20
2022-10-01 00:00:00.000 +0300,game 3,jVhb69DTRT5TSWYEiUrlbg==,287.8,155.4,1097.5,Retained,1625.0,7,uk,20
2022-11-01 00:00:00.000 +0200,game 3,jVhb69DTRT5TSWYEiUrlbg==,93.1,287.8,1385.3,Retained,1625.0,8,uk,20
2022-12-01 00:00:00.000 +0200,game 3,jVhb69DTRT5TSWYEiUrlbg==,146.6,93.1,1478.4,Retained,1625.0,9,uk,20
2022-08-01 00:00:00.000 +0300,game 3,JZddlB04roDQYT2zrRPBcA==,45.7,0,0.0,New,45.7,0,uk,44
2022-09-01 00:00:00.000 +0300,game 3,JZddlB04roDQYT2zrRPBcA==,0,45.7,45.7,Сhurned,45.7,1,uk,44
2022-10-01 00:00:00.000 +0300,game 3,K5c4Zypq0/6iQYmv/Dqm5A==,91.5,0,0.0,New,157.9,0,uk,21
2022-11-01 00:00:00.000 +0200,game 3,K5c4Zypq0/6iQYmv/Dqm5A==,66.4,91.5,91.5,Retained,157.9,1,uk,21
2022-12-01 00:00:00.000 +0200,game 3,K5c4Zypq0/6iQYmv/Dqm5A==,0,66.4,157.9,Сhurned,157.9,2,uk,21
2022-04-01 00:00:00.000 +0300,game 3,K/6KHxREKTlFZXRfBNVNuQ==,152.0,0,0.0,New,571.2,0,ru,19
2022-05-01 00:00:00.000 +0300,game 3,K/6KHxREKTlFZXRfBNVNuQ==,48.6,152.0,152.0,Retained,571.2,1,ru,19
2022-06-01 00:00:00.000 +0300,game 3,K/6KHxREKTlFZXRfBNVNuQ==,53.7,48.6,200.6,Retained,571.2,2,ru,19
2022-07-01 00:00:00.000 +0300,game 3,K/6KHxREKTlFZXRfBNVNuQ==,139.6,53.7,254.3,Retained,571.2,3,ru,19
2022-08-01 00:00:00.000 +0300,game 3,K/6KHxREKTlFZXRfBNVNuQ==,0,139.6,393.9,Сhurned,571.2,4,ru,19
2022-09-01 00:00:00.000 +0300,game 3,K/6KHxREKTlFZXRfBNVNuQ==,115.6,0,393.9,Reactivated,571.2,5,ru,19
2022-10-01 00:00:00.000 +0300,game 3,K/6KHxREKTlFZXRfBNVNuQ==,61.7,115.6,509.5,Retained,571.2,6,ru,19
2022-11-01 00:00:00.000 +0200,game 3,K/6KHxREKTlFZXRfBNVNuQ==,0,61.7,571.2,Сhurned,571.2,7,ru,19
2022-08-01 00:00:00.000 +0300,game 2,kAGCRMpNBghYDdEZ7r3Ptg==,47.4,0,0.0,New,47.4,0,en,31
2022-09-01 00:00:00.000 +0300,game 2,kAGCRMpNBghYDdEZ7r3Ptg==,0,47.4,47.4,Сhurned,47.4,1,en,31
2022-10-01 00:00:00.000 +0300,game 1,KFO5m0KyIyGE1D5YZHC8Wg==,94.3,0,0.0,New,94.3,0,uk,21
2022-11-01 00:00:00.000 +0200,game 1,KFO5m0KyIyGE1D5YZHC8Wg==,0,94.3,94.3,Сhurned,94.3,1,uk,21
2022-12-01 00:00:00.000 +0200,game 3,kGxMA4SONgR8wL4JeeX8PQ==,118.7,0,0.0,New,118.7,0,uk,23
2022-10-01 00:00:00.000 +0300,game 3,k+mv8oxK5y+607GU9LGO+A==,182.1,0,0.0,New,302.2,0,uk,17
2022-11-01 00:00:00.000 +0200,game 3,k+mv8oxK5y+607GU9LGO+A==,120.1,182.1,182.1,Retained,302.2,1,uk,17
2022-12-01 00:00:00.000 +0200,game 3,k+mv8oxK5y+607GU9LGO+A==,0,120.1,302.2,Сhurned,302.2,2,uk,17
2022-10-01 00:00:00.000 +0300,game 3,Krr8Kwf65LaX8LctHRsFWg==,265.3,0,0.0,New,680.7,0,ru,16
2022-11-01 00:00:00.000 +0200,game 3,Krr8Kwf65LaX8LctHRsFWg==,239.8,265.3,265.3,Retained,680.7,1,ru,16
2022-12-01 00:00:00.000 +0200,game 3,Krr8Kwf65LaX8LctHRsFWg==,175.6,239.8,505.1,Retained,680.7,2,ru,16
2022-03-01 00:00:00.000 +0200,game 3,l3sFUsG2qpcnrEzwRnjvtQ==,139.7,0,0.0,New,358.7,0,ru,15
2022-04-01 00:00:00.000 +0300,game 3,l3sFUsG2qpcnrEzwRnjvtQ==,219.0,139.7,139.7,Retained,358.7,1,ru,15
2022-05-01 00:00:00.000 +0300,game 3,l3sFUsG2qpcnrEzwRnjvtQ==,0,219.0,358.7,Сhurned,358.7,2,ru,15
2022-12-01 00:00:00.000 +0200,game 3,L3waZ4UDUTOCMfVcL29lGQ==,165.2,0,0.0,New,165.2,0,en,29
2022-07-01 00:00:00.000 +0300,game 3,L8+KU8u6xftnkFVO501X7w==,51.5,0,0.0,New,104.9,0,uk,30
2022-08-01 00:00:00.000 +0300,game 3,L8+KU8u6xftnkFVO501X7w==,53.4,51.5,51.5,Retained,104.9,1,uk,30
2022-09-01 00:00:00.000 +0300,game 3,L8+KU8u6xftnkFVO501X7w==,0,53.4,104.9,Сhurned,104.9,2,uk,30
2022-04-01 00:00:00.000 +0300,game 3,lCD23Awt3KotauWenCRr5w==,175.8,0,0.0,New,592.9,0,uk,20
2022-05-01 00:00:00.000 +0300,game 3,lCD23Awt3KotauWenCRr5w==,332.8,175.8,175.8,Retained,592.9,1,uk,20
2022-06-01 00:00:00.000 +0300,game 3,lCD23Awt3KotauWenCRr5w==,0,332.8,508.6,Сhurned,592.9,2,uk,20
2022-07-01 00:00:00.000 +0300,game 3,lCD23Awt3KotauWenCRr5w==,84.3,0,508.6,Reactivated,592.9,3,uk,20
2022-08-01 00:00:00.000 +0300,game 3,lCD23Awt3KotauWenCRr5w==,0,84.3,592.9,Сhurned,592.9,4,uk,20
2022-05-01 00:00:00.000 +0300,game 3,lGI5+OCzV6nnDMpyZWtZAg==,63.3,0,0.0,New,63.3,0,ru,18
2022-06-01 00:00:00.000 +0300,game 3,lGI5+OCzV6nnDMpyZWtZAg==,0,63.3,63.3,Сhurned,63.3,1,ru,18
2022-10-01 00:00:00.000 +0300,game 3,lHTzlMgVj6HJZc31yCCDng==,169.7,0,0.0,New,223.7,0,uk,19
2022-11-01 00:00:00.000 +0200,game 3,lHTzlMgVj6HJZc31yCCDng==,54.0,169.7,169.7,Retained,223.7,1,uk,19
2022-12-01 00:00:00.000 +0200,game 3,lHTzlMgVj6HJZc31yCCDng==,0,54.0,223.7,Сhurned,223.7,2,uk,19
2022-08-01 00:00:00.000 +0300,game 3,lJW2nxFOiXDfsmSrwGsFQw==,253.7,0,0.0,New,699.2,0,uk,20
2022-09-01 00:00:00.000 +0300,game 3,lJW2nxFOiXDfsmSrwGsFQw==,243.2,253.7,253.7,Retained,699.2,1,uk,20
2022-10-01 00:00:00.000 +0300,game 3,lJW2nxFOiXDfsmSrwGsFQw==,87.2,243.2,496.9,Retained,699.2,2,uk,20
2022-11-01 00:00:00.000 +0200,game 3,lJW2nxFOiXDfsmSrwGsFQw==,0,87.2,584.1,Сhurned,699.2,3,uk,20
2022-12-01 00:00:00.000 +0200,game 3,lJW2nxFOiXDfsmSrwGsFQw==,115.1,0,584.1,Reactivated,699.2,4,uk,20
2022-09-01 00:00:00.000 +0300,game 3,LO9NuZYI6zP2HXEBAS4wpw==,57.9,0,0.0,New,518.7,0,uk,23
2022-10-01 00:00:00.000 +0300,game 3,LO9NuZYI6zP2HXEBAS4wpw==,107.5,57.9,57.9,Retained,518.7,1,uk,23
2022-11-01 00:00:00.000 +0200,game 3,LO9NuZYI6zP2HXEBAS4wpw==,186.1,107.5,165.4,Retained,518.7,2,uk,23
2022-12-01 00:00:00.000 +0200,game 3,LO9NuZYI6zP2HXEBAS4wpw==,167.2,186.1,351.5,Retained,518.7,3,uk,23
2022-05-01 00:00:00.000 +0300,game 3,lP6BWSFF4OZeWp0jrAHY9g==,48.4,0,0.0,New,289.5,0,uk,29
2022-06-01 00:00:00.000 +0300,game 3,lP6BWSFF4OZeWp0jrAHY9g==,0,48.4,48.4,Сhurned,289.5,1,uk,29
2022-11-01 00:00:00.000 +0200,game 3,lP6BWSFF4OZeWp0jrAHY9g==,106.9,0,48.4,Reactivated,289.5,6,uk,29
2022-12-01 00:00:00.000 +0200,game 3,lP6BWSFF4OZeWp0jrAHY9g==,134.2,106.9,155.3,Retained,289.5,7,uk,29
2022-12-01 00:00:00.000 +0200,game 3,LuDHi0aoGmgpUtTGreh0fQ==,44.3,0,0.0,New,44.3,0,uk,22
2022-04-01 00:00:00.000 +0300,game 3,Lug+Yg90jslWgHEN6dc+Ng==,301.5,0,0.0,New,1096.0,0,uk,21
2022-05-01 00:00:00.000 +0300,game 3,Lug+Yg90jslWgHEN6dc+Ng==,0,301.5,301.5,Сhurned,1096.0,1,uk,21
2022-06-01 00:00:00.000 +0300,game 3,Lug+Yg90jslWgHEN6dc+Ng==,68.4,0,301.5,Reactivated,1096.0,2,uk,21
2022-07-01 00:00:00.000 +0300,game 3,Lug+Yg90jslWgHEN6dc+Ng==,342.3,68.4,369.9,Retained,1096.0,3,uk,21
2022-08-01 00:00:00.000 +0300,game 3,Lug+Yg90jslWgHEN6dc+Ng==,214.5,342.3,712.2,Retained,1096.0,4,uk,21
2022-09-01 00:00:00.000 +0300,game 3,Lug+Yg90jslWgHEN6dc+Ng==,0,214.5,926.7,Сhurned,1096.0,5,uk,21
2022-11-01 00:00:00.000 +0200,game 3,Lug+Yg90jslWgHEN6dc+Ng==,48.0,0,926.7,Reactivated,1096.0,7,uk,21
2022-12-01 00:00:00.000 +0200,game 3,Lug+Yg90jslWgHEN6dc+Ng==,121.3,48.0,974.7,Retained,1096.0,8,uk,21
2022-11-01 00:00:00.000 +0200,game 3,L+wA3BIaEKSpxf2uqmtJxQ==,250.9,0,0.0,New,387.1,0,uk,25
2022-12-01 00:00:00.000 +0200,game 3,L+wA3BIaEKSpxf2uqmtJxQ==,136.2,250.9,250.9,Retained,387.1,1,uk,25
2022-05-01 00:00:00.000 +0300,game 3,LWAxWBdiFs/25YxI4ZGthA==,317.0,0,0.0,New,385.0,0,ru,17
2022-06-01 00:00:00.000 +0300,game 3,LWAxWBdiFs/25YxI4ZGthA==,68.0,317.0,317.0,Retained,385.0,1,ru,17
2022-07-01 00:00:00.000 +0300,game 3,LWAxWBdiFs/25YxI4ZGthA==,0,68.0,385.0,Сhurned,385.0,2,ru,17
2022-07-01 00:00:00.000 +0300,game 3,lx3SsUV7NOrv93tCexVp5A==,132.8,0,0.0,New,452.3,0,uk,16
2022-08-01 00:00:00.000 +0300,game 3,lx3SsUV7NOrv93tCexVp5A==,63.1,132.8,132.8,Retained,452.3,1,uk,16
2022-09-01 00:00:00.000 +0300,game 3,lx3SsUV7NOrv93tCexVp5A==,87.5,63.1,195.9,Retained,452.3,2,uk,16
2022-10-01 00:00:00.000 +0300,game 3,lx3SsUV7NOrv93tCexVp5A==,109.5,87.5,283.4,Retained,452.3,3,uk,16
2022-11-01 00:00:00.000 +0200,game 3,lx3SsUV7NOrv93tCexVp5A==,0,109.5,392.9,Сhurned,452.3,4,uk,16
2022-12-01 00:00:00.000 +0200,game 3,lx3SsUV7NOrv93tCexVp5A==,59.4,0,392.9,Reactivated,452.3,5,uk,16
2022-07-01 00:00:00.000 +0300,game 3,m7Hk77dySHBbxrKgro1Hjg==,83.5,0,0.0,New,203.5,0,uk,30
2022-08-01 00:00:00.000 +0300,game 3,m7Hk77dySHBbxrKgro1Hjg==,69.1,83.5,83.5,Retained,203.5,1,uk,30
2022-09-01 00:00:00.000 +0300,game 3,m7Hk77dySHBbxrKgro1Hjg==,0,69.1,152.6,Сhurned,203.5,2,uk,30
2022-11-01 00:00:00.000 +0200,game 3,m7Hk77dySHBbxrKgro1Hjg==,50.9,0,152.6,Reactivated,203.5,4,uk,30
2022-12-01 00:00:00.000 +0200,game 3,m7Hk77dySHBbxrKgro1Hjg==,0,50.9,203.5,Сhurned,203.5,5,uk,30
2022-09-01 00:00:00.000 +0300,game 3,MAkig8NeMsTs73r6K0uDpA==,53.4,0,0.0,New,464.0,0,uk,20
2022-10-01 00:00:00.000 +0300,game 3,MAkig8NeMsTs73r6K0uDpA==,177.0,53.4,53.4,Retained,464.0,1,uk,20
2022-11-01 00:00:00.000 +0200,game 3,MAkig8NeMsTs73r6K0uDpA==,167.6,177.0,230.4,Retained,464.0,2,uk,20
2022-12-01 00:00:00.000 +0200,game 3,MAkig8NeMsTs73r6K0uDpA==,66.0,167.6,398.0,Retained,464.0,3,uk,20
2022-08-01 00:00:00.000 +0300,game 3,mcbWtEz8ADI9GXCi1lfaSA==,58.9,0,0.0,New,58.9,0,uk,17
2022-09-01 00:00:00.000 +0300,game 3,mcbWtEz8ADI9GXCi1lfaSA==,0,58.9,58.9,Сhurned,58.9,1,uk,17
2022-11-01 00:00:00.000 +0200,game 3,mEqQ5vHXzsdrqHAQT3zs+g==,46.0,0,0.0,New,100.6,0,uk,25
2022-12-01 00:00:00.000 +0200,game 3,mEqQ5vHXzsdrqHAQT3zs+g==,54.6,46.0,46.0,Retained,100.6,1,uk,25
2022-08-01 00:00:00.000 +0300,game 3,mEtO8F+CRPGmaJ8SHa7BbA==,97.9,0,0.0,New,392.8,0,uk,32
2022-09-01 00:00:00.000 +0300,game 3,mEtO8F+CRPGmaJ8SHa7BbA==,99.4,97.9,97.9,Retained,392.8,1,uk,32
2022-10-01 00:00:00.000 +0300,game 3,mEtO8F+CRPGmaJ8SHa7BbA==,114.3,99.4,197.3,Retained,392.8,2,uk,32
2022-11-01 00:00:00.000 +0200,game 3,mEtO8F+CRPGmaJ8SHa7BbA==,81.2,114.3,311.6,Retained,392.8,3,uk,32
2022-12-01 00:00:00.000 +0200,game 3,mEtO8F+CRPGmaJ8SHa7BbA==,0,81.2,392.8,Сhurned,392.8,4,uk,32
2022-10-01 00:00:00.000 +0300,game 3,MJrNeNCAIVBe/OSRGhrelw==,255.9,0,0.0,New,255.9,0,uk,21
2022-11-01 00:00:00.000 +0200,game 3,MJrNeNCAIVBe/OSRGhrelw==,0,255.9,255.9,Сhurned,255.9,1,uk,21
2022-09-01 00:00:00.000 +0300,game 3,MjzYQ3OFStqCMS3HzrxA2g==,56.2,0,0.0,New,181.5,0,ru,27
2022-10-01 00:00:00.000 +0300,game 3,MjzYQ3OFStqCMS3HzrxA2g==,0,56.2,56.2,Сhurned,181.5,1,ru,27
2022-11-01 00:00:00.000 +0200,game 3,MjzYQ3OFStqCMS3HzrxA2g==,78.7,0,56.2,Reactivated,181.5,2,ru,27
2022-12-01 00:00:00.000 +0200,game 3,MjzYQ3OFStqCMS3HzrxA2g==,46.6,78.7,134.9,Retained,181.5,3,ru,27
2022-10-01 00:00:00.000 +0300,game 3,mq7MyR1XHK5rM4mgtKjsgg==,45.9,0,0.0,New,45.9,0,uk,40
2022-11-01 00:00:00.000 +0200,game 3,mq7MyR1XHK5rM4mgtKjsgg==,0,45.9,45.9,Сhurned,45.9,1,uk,40
2022-05-01 00:00:00.000 +0300,game 3,MRcEXu/KG95hsIyJM/816A==,139.3,0,0.0,New,685.4,0,uk,32
2022-06-01 00:00:00.000 +0300,game 3,MRcEXu/KG95hsIyJM/816A==,85.8,139.3,139.3,Retained,685.4,1,uk,32
